corpus,food,adulterant_or_substitute,specific_candidate,triplet_rows,distinct_sources,mean_confidence,median_confidence,minimum_confidence,maximum_confidence,confidence_weighted_source_support,rows_confidence_ge_0_80,rows_confidence_ge_0_90,surface_forms,example_source_id,example_url,example_evidence
News,baby food,heavy metals,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,heavy metals (1),milk-29425e997318adaa,https://economictimes.indiatimes.com/magazines/panache/how-do-toxic-substances-like-lead-end-up-in-baby-food/articleshow/97399836.cms,heavy metals can also find their way into baby food
News,baby food,nano plastics,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,nano plastics (1),milk-5fffa5696a978146,http://www.newindianexpress.com/magazine/2023/aug/13/you-are-always-eating-plastic-and-now-drowning-in-it-2604005.html,Popular plastic baby food containers can release over two billion nano plastics
News,balushahi,synthetic colours,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,synthetic colours (1),oil-94aba2fb83d91237,https://www.hindustantimes.com/cities/others/fsda-conducts-extensive-campaign-to-curb-adulteration-ahead-of-rakshabandhan-discards-rs-2-lakh-worth-of-sweets-101693329599774.html,Balushahi and 5 kg of Jalebi destroyed on the spot due to the use of synthetic colours
News,besan,maida,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,maida (1),oil-60c6a3c70ab36f9b,https://www.newindianexpress.com/states/odisha/2021/nov/03/sub-standard-bread-stale-crispy-chicken-seized-from-kfc-outlet-in-cuttack-2379146.html,"instead of using besan, the unscrupulous sweetmakers were allegedly preparing laddu from maida"
News,biryani,rotten meat,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,rotten meat (1),75e99df1-dce6-413d-a04b-ef5e325f770b,https://www.thehansindia.com/telangana/karimnagar-adulterated-food-a-major-concern-882194,biryani was being prepared with rotten meat
News,biscuits,embalming powder,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,embalming powder (1),milk-1d6bd107ac18c5e2,https://indianexpress.com/article/cities/ahmedabad/woman-arrested-for-killing-3-year-old-son-in-ahmedabad-7452937/,mixed the powder in milk and biscuits
News,biscuits,rotten eggs,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,rotten eggs (1),ea51c75b-4b85-48fb-bbb7-8fde23c110aa,https://www.thehansindia.com/telangana/hyderabad-turning-into-capital-of-adulterated-food-1063581,biscuits were prepared using rotten eggs
News,bottled water,microplastics,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,microplastics (1),milk-33bdb7855037fe99,https://timesofindia.indiatimes.com/city/lucknow/world-environment-day-focus-on-sustainable-alternatives-to-combat-plastic-pollution/articleshow/121632466.cms,"a litre of bottled water contains in the range of 2,40,000 microplastics"
News,bread,human waste,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,human waste (1),3401730f-3850-4c7d-884f-dcdb1d086c42,https://www.freepressjournal.in/india/up-government-mandates-nameplates-at-food-shops-enforces-stricter-food-safety-regulations,bread being contaminated with human waste
News,cake,additive,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,additive (1),40ab817e-11a0-4a57-8dcd-e13fef2fbad1,https://www.newindianexpress.com/cities/bengaluru/2024/Oct/05/karnataka-food-safety-dept-to-test-garlic-sweet-samples,additive usage exceeding permissible limits by 10-16 times
News,cakes and buns,pgpr liquid,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,PGPR liquid (1),679c8f17-cf26-4561-ad9c-67cb3cbd52fc,https://indianexpress.com/article/india/adulterated-osmania-biscuits-fake-paneer-rotten-eggs-what-hyderabads-crackdown-on-eateries-has-revealed-10612335/,"using rotten eggs and hazardous chemicals – sodium benzoate, sorbic acid, and PGPR liquid – to prepare cakes and buns"
News,caviar,non sturgeon fish roe,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,non-sturgeon fish roe (1),oil-e3fbe637ba51632f,https://zeenews.india.com/health/10-common-foods-that-might-be-deceiving-you-2828611,Non-sturgeon fish roe gets marketed as real caviar
News,channa bhujia,non permitted colour,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,non-permitted colour (1),oil-252ca4ae4abd0e64,https://www.sentinelassam.com/north-east-india-news/assam-news/adulterated-food-items-detected-in-kokrajhar-fto-warns-adulterators-562793,non-permitted colour and edible oil palmolein oil mixed in channa bhujia
News,channa bhujia,palm oil family,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,palmolein oil (1),oil-252ca4ae4abd0e64,https://www.sentinelassam.com/north-east-india-news/assam-news/adulterated-food-items-detected-in-kokrajhar-fto-warns-adulterators-562793,edible oil palmolein oil mixed in channa bhujia
News,chhena,starch,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,starch (1),394a5ff5-76f3-4885-87ed-4a6879611c22,https://timesofindia.indiatimes.com/city/ranchi/fssai-is-working-towards-felicitating-whistle-blowers-who-report-adulteration/articleshow/121853932.cms,"Sweets made from milk products like paneer, chhena, and khowa often contain starch"
News,chilli powder,aniline dyes,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,aniline dyes (1),c8ddee14-df38-49aa-9d85-a7c6b34273a6,https://www.newindianexpress.com/states/odisha/2021/jan/08/poison-on-the-plate-markets-see-rise-in-fake-food-products-2247212.html,chilli powder is laced with non-edible aniline dyes
News,chilli powder,sudan red,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,Sudan Red (1),milk-2d4c6eb27aa0b942,https://nagalandpost.com/unsafe-at-every-bite-indias-silent-food-safety-epidemic/,Sudan Red... is often added to chilli powder
News,chinese garlic,pesticide residue,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,pesticides (1),40ab817e-11a0-4a57-8dcd-e13fef2fbad1,https://www.newindianexpress.com/cities/bengaluru/2024/Oct/05/karnataka-food-safety-dept-to-test-garlic-sweet-samples,banned because of its high pesticide content
News,chips,synthetic food colours,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,synthetic food colours (1),oil-72a89af14d18cb64,https://www.siasat.com/food-raids-in-telangana-snacks-worth-over-rs-60k-seized-license-suspended-3148653/,synthetic food colours which are banned under food safety regulations were being used
News,coffee,microplastics,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,microplastics (1),milk-5fffa5696a978146,http://www.newindianexpress.com/magazine/2023/aug/13/you-are-always-eating-plastic-and-now-drowning-in-it-2604005.html,releasing MPs into the water
News,coffee powder,clay,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,clay (1),5ecfa12d-a622-4259-9978-cc9122ab028a,https://timesofindia.indiatimes.com/city/lucknow/is-your-milk-or-ghee-pure-try-these-simple-fssai-approved-home-tests/articleshow/121692171.cms,adulterated coffee will have clay sediments
News,cooked rice,bacillus cereus,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,Bacillus cereus (1),milk-cedad8e0d59827f2,https://timesofindia.indiatimes.com/life-style/food-news/most-dangerous-foods-in-your-refrigerator/articleshow/118463650.cms,Cooked rice and pasta can harbor Bacillus cereus
News,cool drinks,water,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,non-potable water (1),milk-4fcc3a01e43c315a,https://www.newindianexpress.com/states/karnataka/2025/Mar/30/detergent-powder-in-ice-creams-fda-flags-local-units,using contaminated or non-potable water in ice candies and cool drinks
News,counterfeit mysore sandal soap,heavy metals,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,heavy metals (1),41d4a418-8f3a-42ca-9a61-8455f447463d,https://www.thehindu.com/news/national/karnataka/fake-mysore-sandal-soap-scandal-ksdl-raid-exposes-decade-long-operation-costing-500-cr-600-cr/article67759775.ece,contained heavy metals
News,dairy fat,chemical esters,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,chemical esters (1),416cb393-3146-450d-b1c3-8c0967ec7297,https://www.thehansindia.com/andhra-pradesh/sit-chargesheet-sparks-political-storm-over-tirumala-laddu-ghee-1043586,instead of pure dairy fat
News,dairy fat,palm oil family,True,2,1,0.9,0.9,0.9,0.9,0.9,2,2,palm oil (1); palmolein (1),416cb393-3146-450d-b1c3-8c0967ec7297,https://www.thehansindia.com/andhra-pradesh/sit-chargesheet-sparks-political-storm-over-tirumala-laddu-ghee-1043586,instead of pure dairy fat
News,drinking water,arsenic,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,arsenic (1),milk-d9a15dba48b54413,https://timesofindia.indiatimes.com/city/patna/indore-tragedy-highlights-bihars-alarming-water-contamination-crisis-30000-rural-wards-exposed-to-unsafe-drinking-water/articleshow/126464374.cms,toxic heavy metals such as arsenic
News,drinking water,bacteriological contamination,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,bacteriological contamination (1),milk-d9a15dba48b54413,https://timesofindia.indiatimes.com/city/patna/indore-tragedy-highlights-bihars-alarming-water-contamination-crisis-30000-rural-wards-exposed-to-unsafe-drinking-water/articleshow/126464374.cms,bacteriological contamination
News,drinking water,cadmium,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,cadmium (1),milk-d9a15dba48b54413,https://timesofindia.indiatimes.com/city/patna/indore-tragedy-highlights-bihars-alarming-water-contamination-crisis-30000-rural-wards-exposed-to-unsafe-drinking-water/articleshow/126464374.cms,"toxic heavy metals such as arsenic, lead, uranium, cadmium"
News,drinking water,fluoride,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,fluoride (1),milk-d9a15dba48b54413,https://timesofindia.indiatimes.com/city/patna/indore-tragedy-highlights-bihars-alarming-water-contamination-crisis-30000-rural-wards-exposed-to-unsafe-drinking-water/articleshow/126464374.cms,"toxic heavy metals such as arsenic, lead, uranium, cadmium, manganese, iron and fluoride"
News,drinking water,iron,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,iron (1),milk-d9a15dba48b54413,https://timesofindia.indiatimes.com/city/patna/indore-tragedy-highlights-bihars-alarming-water-contamination-crisis-30000-rural-wards-exposed-to-unsafe-drinking-water/articleshow/126464374.cms,"toxic heavy metals such as arsenic, lead, uranium, cadmium, manganese, iron and fluoride"
News,drinking water,lead,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,lead (1),milk-d9a15dba48b54413,https://timesofindia.indiatimes.com/city/patna/indore-tragedy-highlights-bihars-alarming-water-contamination-crisis-30000-rural-wards-exposed-to-unsafe-drinking-water/articleshow/126464374.cms,"toxic heavy metals such as arsenic, lead, uranium"
News,drinking water,manganese,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,manganese (1),milk-d9a15dba48b54413,https://timesofindia.indiatimes.com/city/patna/indore-tragedy-highlights-bihars-alarming-water-contamination-crisis-30000-rural-wards-exposed-to-unsafe-drinking-water/articleshow/126464374.cms,"toxic heavy metals such as arsenic, lead, uranium, cadmium, manganese"
News,drinking water,sewage,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,sewage (1),milk-d9a15dba48b54413,https://timesofindia.indiatimes.com/city/patna/indore-tragedy-highlights-bihars-alarming-water-contamination-crisis-30000-rural-wards-exposed-to-unsafe-drinking-water/articleshow/126464374.cms,sewage-contaminated drinking water
News,drinking water,uranium,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,uranium (1),milk-d9a15dba48b54413,https://timesofindia.indiatimes.com/city/patna/indore-tragedy-highlights-bihars-alarming-water-contamination-crisis-30000-rural-wards-exposed-to-unsafe-drinking-water/articleshow/126464374.cms,"toxic heavy metals such as arsenic, lead, uranium"
News,dry fruits,artificial colour,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,artificial colour (1),7984f772-8c6a-46cb-af36-a7df6ed37ecc,https://timesofindia.indiatimes.com/life-style/food-news/fake-mithai-alert-how-to-test-your-diwali-sweets-at-home-for-safety/articleshow/124693105.cms,or artificially coloured
News,dry fruits,chemical powders,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,chemical powders (1),bf33fa98-8010-435f-9fb3-a43f523c09b3,https://www.hindustantimes.com/cities/mumbai-news/fda-seizes-sweets-adulterated-products-worth-31-lakh-from-borivali-shop-101729882714071.html,mixing low-quality dry fruits and chemical powders as substitutes
News,edible oils,aflatoxins,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,Aflatoxins (1),oil-0310964e84fe1347,https://www.financialexpress.com/industry/fssai-says-2-42-of-4461-different-edible-oils-samples-found-to-be-of-sub-standard-quality/2393346/,presence of Aflatoxins
News,edible oils,artificial colours,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,artificial colours (1),milk-d5b2611e75b60517,https://www.sentinelassam.com/more-news/editorial/food-adulteration,Artificial colours and flavours are also added to mimic the appearance of pure oils
News,edible oils,artificial flavours,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,artificial flavours (1),milk-d5b2611e75b60517,https://www.sentinelassam.com/more-news/editorial/food-adulteration,Artificial colours and flavours are also added to mimic the appearance of pure oils
News,edible oils,tri ortho cresyl phosphate,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,tri-ortho-cresyl phosphate (1),oil-d276b566dce62194,https://timesofindia.indiatimes.com/etimes/wellness/this-toxic-adulterant-in-edible-oils-can-damage-your-nervous-system-heres-how-to-check-if-your-cooking-oil-is-safe/photostory/131653846.cms,has been found in edible oils in India
News,eggs,banana,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,banana (1),milk-cce0bc678a6f444e,https://timesofindia.indiatimes.com/city/bengaluru/experts-raise-concern-over-spirulina-chikki-for-schools-hostels-in-ktaka/articleshow/119553201.cms,Chikki/banana was given as an alternative to eggs
News,eggs,chikki,True,2,1,0.9,0.9,0.9,0.9,0.9,2,2,chikki (2),milk-cce0bc678a6f444e,https://timesofindia.indiatimes.com/city/bengaluru/experts-raise-concern-over-spirulina-chikki-for-schools-hostels-in-ktaka/articleshow/119553201.cms,Chikki/banana was given as an alternative to eggs
News,expired tea powder,synthetic dyes,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,synthetic dyes (1),oil-d5d0fcd9c566a8e6,https://www.indiatoday.in/cities/hyderabad/story/cyberabad-food-adulteration-raids-hyderabad-rs-64-lakh-seizure-28-arrested-2900680-2026-04-23,mixed synthetic dyes into cheap or expired tea powder
News,extra virgin olive oil,seed oil,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,seed oil (1),oil-b697d96d9a9efcdd,https://economictimes.indiatimes.com/news/economy/agriculture/olive-oil-price-olive-oil-cooking-food-for-fraud-your-olive-oil-might-be-unfit-for-human-consumption/articleshow/113731643.cms,seed oil mixed with beta-carotene and chlorophyll was being passed off as extra virgin olive oil
News,fake nandini pouches,adulterated ghee,False,1,1,0.9,0.9,0.9,0.9,0.9,1,1,adulterated ghee (1),2fc5c9f1-64d2-498f-8f7a-96d94b926f6d,https://timesofindia.indiatimes.com/city/bengaluru/nandini-ghee-begins-global-journey-as-kmf-launches-exports/articleshow/125569460.cms,fake Nandini pouches filled with adulterated ghee
News,fast food,artificial colours,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,artificial colours (1),oil-870dcb6e12d0e5d0,https://timesofindia.indiatimes.com/city/hyderabad/tea-to-ice-creams-food-adulteration-on-the-rise-in-hyderabad/articleshow/108746726.cms,fast food centres in the city have been found adding artificial colours
News,fish,cadmium,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,cadmium (1),milk-b993f201bb670e21,https://www.thehansindia.com/editors-desk/india-needs-to-grow-safe-food-curb-adulteration-879087,use dangerous elements like mercury and cadmium in fish
News,fish,escolar,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,escolar (1),oil-e3fbe637ba51632f,https://zeenews.india.com/health/10-common-foods-that-might-be-deceiving-you-2828611,using escolar instead of tuna in sushi
News,fish,malachite green,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,malachite green (1),milk-2d4c6eb27aa0b942,https://nagalandpost.com/unsafe-at-every-bite-indias-silent-food-safety-epidemic/,synthetic dyes such as malachite green... to preserve... fish
News,fish,rhodamine B,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,Rhodamine B (1),milk-2d4c6eb27aa0b942,https://nagalandpost.com/unsafe-at-every-bite-indias-silent-food-safety-epidemic/,synthetic dyes such as malachite green and Rhodamine B to preserve or improve the visual appeal of fish
News,fish curry,thallium,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,thallium (1),milk-eb39e0c7d05ffde5,https://timesofindia.indiatimes.com/city/mumbai/husband-killer-her-lover-murdered-mom-in-law-too-in-mumbai/articleshow/96013832.cms,fish curry laced with thallium
News,food,arsenic,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,arsenic (1),milk-42842836bdc8f125,https://www.hindustantimes.com/cities/mumbai-news/police-suspect-duo-may-have-used-similar-method-to-poison-victim-s-mother-seek-medical-report-101670093565184.html,allegedly given thallium and arsenic through food
News,food,thallium,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,thallium (1),milk-42842836bdc8f125,https://www.hindustantimes.com/cities/mumbai-news/police-suspect-duo-may-have-used-similar-method-to-poison-victim-s-mother-seek-medical-report-101670093565184.html,allegedly given thallium and arsenic through food
News,fresh meat,decayed and dead animal meat,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,decayed and dead animal meat (1),oil-8c664dba9516ee5f,https://www.thehansindia.com/telangana/adulterated-food-threatens-public-health-in-gadwal-district-inspections-reduced-to-a-formality-966491,sale of decayed and dead animal meat as fresh meat
News,fruits,heavy metals,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,heavy metals (1),milk-b01e6c17bce9ef84,https://www.newkerala.com/news/o/bdesh-sees-rise-low-quality-products-due-yunus-led-govt-negligence-925,high levels of heavy metals and pesticide residues in vegetables and fruits
News,fruits,microplastics,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,microplastics (1),milk-39bc1a13a79ae513,https://www.newindianexpress.com/states/tamil-nadu/2025/Feb/08/collective-efforts-needed-in-the-battle-against-plastic,"Microplastics contaminate drinking water, seafood, poultry, fruits"
News,ginger and garlic paste,colour powder,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,colour powder (1),oil-870dcb6e12d0e5d0,https://timesofindia.indiatimes.com/city/hyderabad/tea-to-ice-creams-food-adulteration-on-the-rise-in-hyderabad/articleshow/108746726.cms,colour powder and citric acid were being used in making large quantities of ginger and garlic paste
News,ginger and garlic paste,sodium benzoate,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,sodium benzoate (1),oil-870dcb6e12d0e5d0,https://timesofindia.indiatimes.com/city/hyderabad/tea-to-ice-creams-food-adulteration-on-the-rise-in-hyderabad/articleshow/108746726.cms,sodium benzoate were being used in making large quantities of ginger and garlic paste
News,ginger garlic paste,gum powder,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,gum powder (1),milk-9f3c92cb4b852877,https://indianexpress.com/article/explained/hyderabad-police-h-fast-food-adulteration-team-10595262/,"Manufactured using acetic acid, synthetic colours, and gum powder"
News,ginger garlic paste,low quality waste,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,low-quality waste (1),ea51c75b-4b85-48fb-bbb7-8fde23c110aa,https://www.thehansindia.com/telangana/hyderabad-turning-into-capital-of-adulterated-food-1063581,prepared illegally with ... low-quality waste to bulk up products
News,glycol,milk,True,1,1,0.9,0.9,0.9,0.9,0.9,1,1,milk (1),milk-f7719b46ca2d2fe0,https://timesofindia.indiatimes.com/city/vijayawada/milk-contamination-case-toll-rises-to-five-in-rajamahendravaram-accused-vendor-arrested/articleshow/128759697.cms,glycol from the freezer used to store milk had leaked and contaminated the milk
