food,adulterant_or_substitute,effect,chain_class,food_adulterant_news_articles,adulterant_effect_news_articles,same_article_direct_chain_articles,same_snippet_direct_chain_articles,same_article_context_articles,fssai_food_adulterant_rows,fssai_adulterant_effect_rows,mean_food_adulterant_confidence,mean_adulterant_effect_confidence,conservative_chain_confidence,chain_support_score,example_article_id,example_article_url,example_food_adulterant_evidence,example_adulterant_effect_evidence,interpretation
Milk,cheap oils,serious health risk,repository-inferred from separate sources,2,1,0,0,0,0,0,0.9,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
laddu,palm oil family,harmful for health,repository-inferred from separate sources,2,1,0,0,0,0,0,0.85,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
srivari laddu prasadam,ghee,harmful for health,repository-inferred from separate sources,2,1,0,0,0,0,0,0.9,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
Ghee,harmful chemicals,health hazards,repository-inferred from separate sources,2,1,0,0,0,0,0,0.8667,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
Milk,bacteria,stomach infection,repository-inferred from separate sources,2,1,0,0,0,0,0,0.875,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
Milk,bacteria,diarrhoea,repository-inferred from separate sources,2,1,0,0,0,0,0,0.875,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
Paneer,caustic soda,harmful to human beings,repository-inferred from separate sources,2,1,0,0,0,0,0,0.95,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
protein powder,pesticide residue,hazards to human health,repository-inferred from separate sources,2,1,0,0,0,0,0,0.9,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
protein powder,pesticide residue,health issues,repository-inferred from separate sources,2,1,0,0,0,0,0,0.9,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
protein powder,pesticide residue,long lasting adverse effects on health,repository-inferred from separate sources,2,1,0,0,0,0,0,0.9,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
protein powder,lead,risks affecting growth,repository-inferred from separate sources,2,1,0,0,0,0,0,0.9,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
protein powder,lead,serious health risks,repository-inferred from separate sources,2,1,0,0,0,0,0,0.9,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
protein powder,arsenic,toxicity,repository-inferred from separate sources,2,1,0,0,0,0,0,0.9167,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
Khoya/mawa,vegetable oil/fat,headaches,repository-inferred from separate sources,2,1,0,0,0,0,0,0.9,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
fresh vegetables,pesticide residue,hazards to human health,repository-inferred from separate sources,2,1,0,0,0,0,0,0.95,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
fresh vegetables,pesticide residue,health issues,repository-inferred from separate sources,2,1,0,0,0,0,0,0.95,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
fresh vegetables,pesticide residue,long lasting adverse effects on health,repository-inferred from separate sources,2,1,0,0,0,0,0,0.95,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
fruits and vegetables,pesticide residue,hazards to human health,repository-inferred from separate sources,2,1,0,0,0,0,0,0.875,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
fruits and vegetables,pesticide residue,health issues,repository-inferred from separate sources,2,1,0,0,0,0,0,0.875,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
fruits and vegetables,pesticide residue,long lasting adverse effects on health,repository-inferred from separate sources,2,1,0,0,0,0,0,0.875,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
Paneer,adulterant,cancer/carcinogenicity,repository-inferred from separate sources,1,2,0,0,0,0,0,0.8,0.9,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
Paneer,adulterant,allergic reaction,repository-inferred from separate sources,1,2,0,0,0,0,0,0.8,0.9,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
Paneer,adulterant,organ damage,repository-inferred from separate sources,1,2,0,0,0,0,0,0.8,0.9,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
organic dark chocolate,lead,kidney damage,repository-inferred from separate sources,1,2,0,0,0,0,0,0.8,0.9,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
Milk,oxytocin,side effects on humans,repository-inferred from separate sources,2,1,0,0,0,0,0,0.9,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
water,arsenic,toxicity,repository-inferred from separate sources,2,1,0,0,0,0,0,0.925,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
Milk,harmful chemicals,health hazards,repository-inferred from separate sources,2,1,0,0,0,0,0,0.85,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
edible oils,pesticide residue,hazards to human health,repository-inferred from separate sources,2,1,0,0,0,0,0,0.9,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
edible oils,pesticide residue,health issues,repository-inferred from separate sources,2,1,0,0,0,0,0,0.9,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
edible oils,pesticide residue,long lasting adverse effects on health,repository-inferred from separate sources,2,1,0,0,0,0,0,0.9,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
Groundnut oil,palm oil family,harmful for health,repository-inferred from separate sources,2,1,0,0,0,0,0,0.9333,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
olive oil,palm oil family,harmful for health,repository-inferred from separate sources,2,1,0,0,0,0,0,0.85,0.8,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
Cheese,adulterant,cancer/carcinogenicity,repository-inferred from separate sources,1,2,0,0,0,0,0,0.8,0.9,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
Cheese,adulterant,allergic reaction,repository-inferred from separate sources,1,2,0,0,0,0,0,0.8,0.9,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
Cheese,adulterant,organ damage,repository-inferred from separate sources,1,2,0,0,0,0,0,0.8,0.9,0.8,1.109,,,,,reported or repository-inferred association; not epidemiological proof of causation
hydrogenated vanaspati,trans fat,heart diseases,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
rice cereal,arsenic,death,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
Khoya/mawa,formalin/formaldehyde,gastrointestinal toxicity,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
Khoya/mawa,formalin/formaldehyde,allergic reaction,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
Khoya/mawa,formalin/formaldehyde,respiratory problems,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
Khoya/mawa,formalin/formaldehyde,food poisoning,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
eggs,e coli,hemolytic uremic syndrome,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
eggs,e coli,vomiting,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
eggs,e coli,low fever,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
fish curry masala,ethylene oxide,lymphoma,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
spice mix,ethylene oxide,lymphoma,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
Milk,arsenic,death,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
rapeseed oil,tri ortho cresyl phosphate,reproductive toxicity,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
rapeseed oil,tri ortho cresyl phosphate,immunotoxicity,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
onions,e coli,hemolytic uremic syndrome,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
onions,e coli,vomiting,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
onions,e coli,low fever,repository-inferred from separate sources,1,1,0,0,0,0,0,0.95,0.95,0.95,1.0437,,,,,reported or repository-inferred association; not epidemiological proof of causation
ginger garlic paste,preservatives,ca colon,repository-inferred from separate sources,1,2,0,0,0,0,0,0.75,0.85,0.75,1.0397,,,,,reported or repository-inferred association; not epidemiological proof of causation
ginger garlic paste,preservatives,cardiovascular disease,repository-inferred from separate sources,1,2,0,0,0,0,0,0.75,0.9,0.75,1.0397,,,,,reported or repository-inferred association; not epidemiological proof of causation
laddu,palm oil family,health harm,repository-inferred from separate sources,2,1,0,0,0,0,0,0.85,0.75,0.75,1.0397,,,,,reported or repository-inferred association; not epidemiological proof of causation
Tirupati laddu,adulterant,mucus formation,repository-inferred from separate sources,2,1,0,0,0,0,0,0.75,0.85,0.75,1.0397,,,,,reported or repository-inferred association; not epidemiological proof of causation
Tirupati laddu,adulterant,kidney harm,repository-inferred from separate sources,2,1,0,0,0,0,0,0.75,0.85,0.75,1.0397,,,,,reported or repository-inferred association; not epidemiological proof of causation
cakes and buns,sodium benzoate,cancer/carcinogenicity,repository-inferred from separate sources,2,1,0,0,0,0,0,0.825,0.75,0.75,1.0397,,,,,reported or repository-inferred association; not epidemiological proof of causation
cakes and buns,sorbic acid,cancer/carcinogenicity,repository-inferred from separate sources,2,1,0,0,0,0,0,0.875,0.75,0.75,1.0397,,,,,reported or repository-inferred association; not epidemiological proof of causation
Tirupati laddu,chemicals,serious health risks,repository-inferred from separate sources,2,1,0,0,0,0,0,0.75,0.85,0.75,1.0397,,,,,reported or repository-inferred association; not epidemiological proof of causation
Tirupati laddu,chemicals,public health risks,repository-inferred from separate sources,2,1,0,0,0,0,0,0.75,0.8,0.75,1.0397,,,,,reported or repository-inferred association; not epidemiological proof of causation
Tirupati laddu,chemicals,death,repository-inferred from separate sources,2,1,0,0,0,0,0,0.75,0.85,0.75,1.0397,,,,,reported or repository-inferred association; not epidemiological proof of causation
