edge_id,corpus,food_pool,source_id,snippet_id,source_file_or_url,food,food_surface,adulterant,adulterant_surface,relation,confidence,evidence_span,specific_candidate
2479e000a2e20cc7782b,News,Milk,milk-485842366eeac88e,milk-485842366eeac88e_chunk_0001,https://timesofindia.indiatimes.com/city/surat/mother-of-4-poisons-suffocates-husband-to-death-for-repeated-sexual-aggression/articleshow/127630213.cms,Milk,turmeric milk,insecticide,insecticide,hasadulterant,0.95,She allegedly mixed insecticide into the drink.,True
81d99c9c193e00dbcca2,News,Milk,milk-498a11da95c5ee50,milk-498a11da95c5ee50_chunk_0001,https://timesofindia.indiatimes.com/city/mumbai/maharashtra-fda-conducts-raids-across-cities-seizes-banned-and-adulterated-items-worth-rs-40-lakh-33-arrested-for-selling-gutka/articleshow/131376144.cms,Milk,milk,edible oil,edible oil,hasadulterant,0.95,preparing artificial milk by mixing edible oil with cow's milk,True
c82f0f283255e4c2f457,News,Milk,milk-498a11da95c5ee50,milk-498a11da95c5ee50_chunk_0002,https://timesofindia.indiatimes.com/city/mumbai/maharashtra-fda-conducts-raids-across-cities-seizes-banned-and-adulterated-items-worth-rs-40-lakh-33-arrested-for-selling-gutka/articleshow/131376144.cms,toddy,toddy,intoxicants,intoxicants,hasadulterant,0.75,products like toddy had alleged intoxicants added,True
5d20ded0d3c52bc3c509,News,Milk,milk-49df82139669b26a,milk-49df82139669b26a_chunk_0001,https://timesofindia.indiatimes.com/city/pune/pune-fda-seizes-over-3800kg-of-adulterated-mango-pulp/articleshow/130152672.cms,mango pulp,mango pulp,unauthorised food colors,unauthorised food colors,hasadulterant,0.9,producing mango pulp using unauthorised food colors,True
9d1f7fc5cf7c2ee8eed1,News,Milk,milk-49df82139669b26a,milk-49df82139669b26a_chunk_0001,https://timesofindia.indiatimes.com/city/pune/pune-fda-seizes-over-3800kg-of-adulterated-mango-pulp/articleshow/130152672.cms,mango pulp,mango pulp,various adulterating substances,various adulterating substances,hasadulterant,0.85,the unit was producing mango pulp using unauthorised food colors and various adulterating substances,True
f9df613af21c9be515ce,News,Milk,milk-4c3c21ca7e3edf72,milk-4c3c21ca7e3edf72_chunk_0001,https://www.deccanchronicle.com/southern-states/andhra-pradesh/nhrc-takes-suo-motu-cognisance-of-rajamahendravaram-milk-contamination-tragedy-1946419,Milk,milk,ethylene glycol,ethylene glycol,hasadulterant,0.95,milk supplied to more than 100 households had been contaminated with ethylene glycol,True
a52b041a06cdca0858c0,News,Milk,milk-4da0f46536be22b5,milk-4da0f46536be22b5_chunk_0003,https://timesofindia.indiatimes.com/city/bhopal/bhopal-second-safest-when-it-comes-to-eating-outside/articleshow/100887386.cms,Khoya/mawa,mawa,fake mawa,fake mawa,issubstitutefor,0.9,seizure of fake mawa,True
33ce7afa9780754d1a0c,News,Milk,milk-4fc822d8d49e72c8,milk-4fc822d8d49e72c8_chunk_0001,https://www.andhrajyothy.com/2026/andhra-pradesh/visakhapatnam/rajahmundry-adulterated-milk-tragedy-ethylene-glycol-poisoning-confirmed-in-forensic-report-erk-1501464.html,Milk,milk,ethylene glycol,Ethylene Glycol,hasadulterant,0.95,పాలలో EG-ఈథిలిన్ గ్లైకాల్ (Ethylene Glycol) అనే విషపూరిత రసాయనం,True
11000240004455866ecf,News,Milk,milk-4fc822d8d49e72c8,milk-4fc822d8d49e72c8_chunk_0001,https://www.andhrajyothy.com/2026/andhra-pradesh/visakhapatnam/rajahmundry-adulterated-milk-tragedy-ethylene-glycol-poisoning-confirmed-in-forensic-report-erk-1501464.html,Milk,milk,m seal,M-Seal,hasadulterant,0.9,పాలను నిలవడానికి ఫారా లాంటి రసాయనాలతో పాటు M-Seal తో కూడా,True
4ab1723a32738bc428c3,News,Milk,milk-4fcc3a01e43c315a,milk-4fcc3a01e43c315a_chunk_0001,https://www.newindianexpress.com/states/karnataka/2025/Mar/30/detergent-powder-in-ice-creams-fda-flags-local-units,ice cream,ice cream,detergent,detergent powder,hasadulterant,0.95,detergent powder was being used in ice creams,True
4ab1723a32738bc428c3,News,Milk,milk-4fcc3a01e43c315a,milk-4fcc3a01e43c315a_chunk_0001,https://www.newindianexpress.com/states/karnataka/2025/Mar/30/detergent-powder-in-ice-creams-fda-flags-local-units,ice cream,ice cream,detergent,detergent powder,hasadulterant,0.95,detergent powder was being used in ice creams,True
fbecf9f77a1de42643fb,News,Milk,milk-4fcc3a01e43c315a,milk-4fcc3a01e43c315a_chunk_0002,https://www.newindianexpress.com/states/karnataka/2025/Mar/30/detergent-powder-in-ice-creams-fda-flags-local-units,Milk,milk,detergent,detergent,issubstitutefor,0.95,manufacturers were using synthetic milk made from detergent,True
9d235294be0eb1866a6d,News,Milk,milk-4fcc3a01e43c315a,milk-4fcc3a01e43c315a_chunk_0002,https://www.newindianexpress.com/states/karnataka/2025/Mar/30/detergent-powder-in-ice-creams-fda-flags-local-units,Milk,milk,urea,urea,issubstitutefor,0.95,"synthetic milk made from detergent, urea, or starch",True
2aaf0b8566afed916d18,News,Milk,milk-4fcc3a01e43c315a,milk-4fcc3a01e43c315a_chunk_0002,https://www.newindianexpress.com/states/karnataka/2025/Mar/30/detergent-powder-in-ice-creams-fda-flags-local-units,cool drinks,cool drinks,water,non-potable water,hasadulterant,0.9,using contaminated or non-potable water in ice candies and cool drinks,True
8fb7e704f0ef8c2203eb,News,Milk,milk-500ffa54dd5d9ba0,milk-500ffa54dd5d9ba0_chunk_0001,https://www.thehindu.com/news/national/kerala/15300-litres-of-adulterated-milk-seized-at-aryankavu-check-post/article66365890.ece,Milk,milk,hydrogen peroxide,hydrogen peroxide,hasadulterant,0.95,milk contained hydrogen peroxide,True
53031848e7be47a1ed0e,News,Milk,milk-500ffa54dd5d9ba0,milk-500ffa54dd5d9ba0_chunk_0001,https://www.thehindu.com/news/national/kerala/15300-litres-of-adulterated-milk-seized-at-aryankavu-check-post/article66365890.ece,Milk,milk,formalin/formaldehyde,formalin,hasadulterant,0.95,milk laced with formalin,True
4ece579ce940d2386d1b,News,Milk,milk-50e7833c6fea7a4b,milk-50e7833c6fea7a4b_chunk_0001,https://timesofindia.indiatimes.com/city/gurgaon/ndri-develops-a-rapid-test-for-detection-of-sorbitol-adulteration-in-milk/articleshow/100653043.cms,Milk,milk,sorbitol,sorbitol,hasadulterant,0.95,adulteration of liquid milk with a chemical called sorbitol,True
4ece579ce940d2386d1b,News,Milk,milk-50e7833c6fea7a4b,milk-50e7833c6fea7a4b_chunk_0001,https://timesofindia.indiatimes.com/city/gurgaon/ndri-develops-a-rapid-test-for-detection-of-sorbitol-adulteration-in-milk/articleshow/100653043.cms,Milk,milk,sorbitol,sorbitol,hasadulterant,0.95,adulteration of liquid milk with a chemical called sorbitol,True
d6bcded3ad7d1855db3a,News,Milk,milk-5153de6609c29268,milk-5153de6609c29268_chunk_0001,https://www.deccanherald.com/india/andhra-pradesh/four-die-12-ill-after-consuming-adulterated-milk-in-andhra-pradesh-3909540,Milk,milk,unknown adulterant,unknown adulterant,hasadulterant,0.9,consuming suspected adulterated milk,False
6c28aea4afd7784b960b,News,Milk,milk-531e35daa5877856,milk-531e35daa5877856_chunk_0001,https://www.deccanchronicle.com/southern-states/andhra-pradesh/adulterated-milk-76-year-old-man-among-six-dead-1941032,Milk,milk,unknown adulterant,unknown adulterant,hasadulterant,0.85,consumed adulterated milk supplied by their family vendor,False
9457c9cacb51ae9098a7,News,Milk,milk-535be5b57399bdd2,milk-535be5b57399bdd2_chunk_0002,https://www.news18.com/agency-feeds/33-held-27-establishments-sealed-in-maharashtra-fdas-three-day-drive-10120953.html,Milk,milk,edible oil,edible oil,hasadulterant,0.9,mixing of edible oil with cow milk,True
5590553e703d6c95a563,News,Milk,milk-535be5b57399bdd2,milk-535be5b57399bdd2_chunk_0002,https://www.news18.com/agency-feeds/33-held-27-establishments-sealed-in-maharashtra-fdas-three-day-drive-10120953.html,mangoes,mangoes,chemical substances,chemical substances,hasadulterant,0.85,detecting the alleged use of chemical substances to artificially ripen them,True
9750286b10504f95a966,News,Milk,milk-53de5492ae8271b6,milk-53de5492ae8271b6_chunk_0002,https://www.news18.com/agency-feeds/social-equity-is-nda-govts-policy-says-andhra-cm-naidu-9925111.html,Milk,milk,contaminant,contaminant,hasadulterant,0.85,consuming contaminated milk,True
98336d86274ea5ad6447,News,Milk,milk-547877196dfc1ef7,milk-547877196dfc1ef7_chunk_0002,https://economictimes.indiatimes.com/news/new-updates/how-an-iitian-turned-guru-built-a-following-through-youtube-and-exploited-women-through-gandhava-marriages-in-mathura/articleshow/131475760.cms,Milk,milk,intoxicating substance,intoxicating substance,hasadulterant,0.85,"Mishra served her milk as ""prasad"" and claimed it contained an intoxicating substance",True
6b001a8cacf2a1d5532d,News,Milk,milk-553284be54d7b468,milk-553284be54d7b468_chunk_0001,https://timesofindia.indiatimes.com/city/ranchi/70-of-milk-products-in-palamu-low-quality/articleshow/100835987.cms,Milk,milk,unspecified adulterant,unspecified adulterant,hasadulterant,0.85,Adulteration of milk is rampant,False
b17a599ef3eea0c1c736,News,Milk,milk-55b15d39d9bcb33e,milk-55b15d39d9bcb33e_chunk_0002,https://www.livemint.com/politics/policy/how-weak-drug-laws-are-costing-lives-11632761831130.html,cofset,Cofset,diethylene glycol,diethylene glycol,hasadulterant,0.98,"The cause, the doctors said, was Cofset. Tests at the hospital had revealed that the cough syrup was tainted with a deadly chemical called diethylene glycol.",True
9023ef679b67787e5d3c,News,Milk,milk-599d96606aefc97d,milk-599d96606aefc97d_chunk_0001,https://www.thehindu.com/news/national/andhra-pradesh/milk-adulteration-case-two-more-die-toll-rises-to-15/article70739472.ece,Milk,milk,ethylene glycol,ethylene glycol,hasadulterant,0.95,"milk, adulterated with ethylene glycol",True
8159c4c3f0b50ef3442d,News,Milk,milk-59bc00e49808b943,milk-59bc00e49808b943_chunk_0001,https://www.deccanchronicle.com/southern-states/andhra-pradesh/death-toll-in-toxic-milk-case-rises-to-17-1945474,Milk,milk,unknown adulterant,unknown adulterant,hasadulterant,0.85,adulterated milk incident,False
090f2b6817331d993c3b,News,Milk,milk-5b159ec65bb6425a,milk-5b159ec65bb6425a_chunk_0002,https://www.thehansindia.com/andhra-pradesh/budget-gives-ap-big-push-says-union-min-varma-1046513,Ghee,laddu ghee,animal fat,animal fat,hasadulterant,0.85,animal fat was detected in the ghee used for preparing Tirumala laddus,True
090f2b6817331d993c3b,News,Milk,milk-5b159ec65bb6425a,milk-5b159ec65bb6425a_chunk_0002,https://www.thehansindia.com/andhra-pradesh/budget-gives-ap-big-push-says-union-min-varma-1046513,Ghee,laddu ghee,animal fat,animal fat,hasadulterant,0.85,animal fat was detected in the ghee used for preparing Tirumala laddus,True
b54e4646a24b63b311af,News,Milk,milk-5b159ec65bb6425a,milk-5b159ec65bb6425a_chunk_0002,https://www.thehansindia.com/andhra-pradesh/budget-gives-ap-big-push-says-union-min-varma-1046513,Ghee,ghee,animal fat,animal fat,hasadulterant,0.85,animal fat was detected in the ghee,True
e409db9c2a2fcdcc8742,News,Milk,milk-5b6f4d604cb13b3c,milk-5b6f4d604cb13b3c_chunk_0001,https://www.andhrajyothy.com/2026/andhra-pradesh/east-godavari/rajahmundry-adulterated-milk-tragedy-16-dead-another-victim-dies-in-hospital-two-critical-vvnp-1506237.html,Milk,milk,ethylene glycol,Ethylene Glycol,hasadulterant,0.95,పాలలో ఎథిలీన్ గ్లైకాల్ (Ethylene Glycol) విషపూరిత రసాయనం,True
3119360556e14b27597d,News,Milk,milk-5ba20116ba23e790,milk-5ba20116ba23e790_chunk_0001,https://www.thehindu.com/archives/from-the-archives-march-10-1972-poisoned-food/article65208254.ece,Milk,milk,pesticide residue,pesticide residue,hasadulterant,0.85,milk and other animal products were all found contaminated with such poisonous impurities,True
0ee5d802fafdb6758c3e,News,Milk,milk-5be21d6745a99c71,milk-5be21d6745a99c71_chunk_0001,http://www.newindianexpress.com/states/telangana/2023/apr/14/political-mudslinging-begins-over-deaths-in-telangana-due-to-adulterated-toddy-2565739.html,adulterated toddy,adulterated toddy,chemicals,chemicals,hasadulterant,0.75,illicit liquor laced with chemicals,False
7d5bf3d72ebb296342e0,News,Milk,milk-5c87af1b3d61f6b7,milk-5c87af1b3d61f6b7_chunk_0001,https://www.newindianexpress.com/nation/2025/Jul/31/gujarat-woman-dies-by-suicide-after-poisoning-seven-year-old-son-financial-woes-suspected,Milk,milk,selfoss,Selfoss,hasadulterant,0.95,mixed the same in her son's milk,True
19209c3b9f6af573bd43,News,Milk,milk-5c87af1b3d61f6b7,milk-5c87af1b3d61f6b7_chunk_0002,https://www.newindianexpress.com/nation/2025/Jul/31/gujarat-woman-dies-by-suicide-after-poisoning-seven-year-old-son-financial-woes-suspected,Milk,milk,selfoss,Selfoss,hasadulterant,0.95,mixed the same in her son's milk,True
d6612fbb0bed44395559,News,Milk,milk-5ccfd25ae4d40d4a,milk-5ccfd25ae4d40d4a_chunk_0001,https://zeenews.india.com/india/milk-adulteration-tragedy-in-andhra-claims-four-lives-due-to-anuria-3020085.html,Milk,milk,unknown adulterant,unknown adulterant,hasadulterant,0.75,suspect the cases may be linked to adulterated milk,False
f5a6873bbf93dfcfaa72,News,Milk,milk-5e73ca2958918b91,milk-5e73ca2958918b91_chunk_0001,https://www.deccanchronicle.com/southern-states/andhra-pradesh/ap-govt-intensifies-crackdown-after-milk-contamination-claims-5-lives-1940073,Milk,milk,unknown adulterant,unknown adulterant,hasadulterant,0.75,allegedly linked to adulterated milk,False
3ddf3fafafa70b6934ee,News,Milk,milk-5ecfbb31b7b63b64,milk-5ecfbb31b7b63b64_chunk_0001,https://indianexpress.com/article/lifestyle/health/doctors-monsoon-ailments-gut-health-constipation-diet-fibre-7424203/,water,water,bacteria,bacteria,hasadulterant,0.75,water used to prepare it may contain bacteria,True
5d36e1030802689a1b77,News,Milk,milk-5fffa5696a978146,milk-5fffa5696a978146_chunk_0006,http://www.newindianexpress.com/magazine/2023/aug/13/you-are-always-eating-plastic-and-now-drowning-in-it-2604005.html,coffee,coffee,microplastics,microplastics,hasadulterant,0.9,releasing MPs into the water,True
193ede7e0c03d71867ca,News,Milk,milk-5fffa5696a978146,milk-5fffa5696a978146_chunk_0008,http://www.newindianexpress.com/magazine/2023/aug/13/you-are-always-eating-plastic-and-now-drowning-in-it-2604005.html,carrots,carrots,nanoplastics,nanoplastics,hasadulterant,0.85,"eating root vegetables like carrots, radishes and turnips",True
eda2910a5de0e56d12c0,News,Milk,milk-5fffa5696a978146,milk-5fffa5696a978146_chunk_0008,http://www.newindianexpress.com/magazine/2023/aug/13/you-are-always-eating-plastic-and-now-drowning-in-it-2604005.html,radishes,radishes,nanoplastics,nanoplastics,hasadulterant,0.85,"eating root vegetables like carrots, radishes and turnips",True
f66f383aa8e8e841e089,News,Milk,milk-5fffa5696a978146,milk-5fffa5696a978146_chunk_0008,http://www.newindianexpress.com/magazine/2023/aug/13/you-are-always-eating-plastic-and-now-drowning-in-it-2604005.html,lettuce,lettuce,nanoplastics,nanoplastics,hasadulterant,0.85,leafy vegetables such as lettuce and cabbage don't have that many nanoplastics,True
ccf37a89a2ddefba492f,News,Milk,milk-5fffa5696a978146,milk-5fffa5696a978146_chunk_0008,http://www.newindianexpress.com/magazine/2023/aug/13/you-are-always-eating-plastic-and-now-drowning-in-it-2604005.html,food,food,toxic particles,toxic particles,hasadulterant,0.8,microwaving food in plastic containers could release billions of toxic particles,True
3534c1086a46b449d3c0,News,Milk,milk-5fffa5696a978146,milk-5fffa5696a978146_chunk_0008,http://www.newindianexpress.com/magazine/2023/aug/13/you-are-always-eating-plastic-and-now-drowning-in-it-2604005.html,baby food,baby food,nano plastics,nano plastics,hasadulterant,0.9,Popular plastic baby food containers can release over two billion nano plastics,True
968c6bfdd40b1623d701,News,Milk,milk-5fffa5696a978146,milk-5fffa5696a978146_chunk_0009,http://www.newindianexpress.com/magazine/2023/aug/13/you-are-always-eating-plastic-and-now-drowning-in-it-2604005.html,packaged table salt,packaged table salt,microplastics,microplastics,hasadulterant,0.9,"study on the use of packaged table salt found that every Indian ingested 1,700 MP particles",True
68c0349e986984d4e67f,News,Milk,milk-5fffa5696a978146,milk-5fffa5696a978146_chunk_0015,http://www.newindianexpress.com/magazine/2023/aug/13/you-are-always-eating-plastic-and-now-drowning-in-it-2604005.html,tea,tea,microplastics,microplastics,hasadulterant,0.9,presence of microplastics in tea cups,True
038f10da30eecf057110,News,Milk,milk-601312c7904467a2,milk-601312c7904467a2_chunk_0001,https://thelogicalindian.com/fssai-orders-nationwide-crackdown-on-adulterated-milk-paneer-and-khoya-amid-festive-season-health-fears/,Milk,milk,detergent,detergents,hasadulterant,0.85,adulterated milk ... targeting health risks from contaminants like detergents,True
1c0486d478b0b91d15a9,News,Milk,milk-601312c7904467a2,milk-601312c7904467a2_chunk_0001,https://thelogicalindian.com/fssai-orders-nationwide-crackdown-on-adulterated-milk-paneer-and-khoya-amid-festive-season-health-fears/,Paneer,paneer,detergent,detergents,hasadulterant,0.85,"adulterated milk, paneer, and khoya, targeting health risks from contaminants like detergents",True
6f5b1012ecb403d659b4,News,Milk,milk-601312c7904467a2,milk-601312c7904467a2_chunk_0001,https://thelogicalindian.com/fssai-orders-nationwide-crackdown-on-adulterated-milk-paneer-and-khoya-amid-festive-season-health-fears/,Paneer,paneer,urea,urea,hasadulterant,0.85,"adulterated milk, paneer, and khoya, targeting health risks from contaminants like detergents and urea",True
