corpus,food_pool,subject,predicate,object,triplet_rows,distinct_sources,mean_confidence,example_url,example_evidence
News,Ghee,laboratory check,isperformedon,seized products,1,1,0.85,https://www.thehindu.com/news/national/karnataka/mymul-to-set-up-vigilance-squad-to-tackle-fake-products/article37978551.ece,seize products at random and have them checked at the laboratory
News,Ghee,testing of seized material,isperformedat,laboratories,1,1,0.85,https://www.thehindu.com/news/national/karnataka/mymul-to-set-up-vigilance-squad-to-tackle-fake-products/article37978551.ece,samples of the seized material will be sent to the laboratories for testing
News,Ghee,SensoryTest,producesindicator,unpleasant odour,1,1,0.9,https://timesofindia.indiatimes.com/city/bhubaneswar/controversy-erupts-over-ghee-quality-in-odisha-temples/articleshow/113951865.cms,cooks noticed an unpleasant odour
News,Ghee,SensoryTest,producesindicator,sour taste,1,1,0.9,https://timesofindia.indiatimes.com/city/bhubaneswar/controversy-erupts-over-ghee-quality-in-odisha-temples/articleshow/113951865.cms,cooks noticed an unpleasant odour and sour taste
News,Ghee,SensoryTest,producesindicator,bad smell,1,1,0.85,https://timesofindia.indiatimes.com/city/bhubaneswar/controversy-erupts-over-ghee-quality-in-odisha-temples/articleshow/113951865.cms,cooks noticed an unpleasant odour
News,Ghee,ghee testing,isperformedat,NDDB,1,1,0.85,https://www.thehindubusinessline.com/opinion/laddus-and-economics-of-ghee/article68691477.ece,The ghee undergoes testing in NDDB and NABL-accredited labs for additional verification.
News,Ghee,ghee testing,isperformedat,NABL-accredited labs,1,1,0.85,https://www.thehindubusinessline.com/opinion/laddus-and-economics-of-ghee/article68691477.ece,The ghee undergoes testing in NDDB and NABL-accredited labs for additional verification.
News,Ghee,animal fat,detectedby,NDDB tests,1,1,0.85,https://www.siasat.com/ttd-chief-rejects-ysrcps-clean-chit-claim-in-laddu-ghee-scam-3334108/,Tests conducted by the National Dairy Development Board (NDDB) confirmed the presence of animal fat in the ghee supplied during the YSRCP tenure
News,Ghee,palmolein oil,detectedby,micro-DNA testing,1,1,0.85,https://www.siasat.com/ttd-chief-rejects-ysrcps-clean-chit-claim-in-laddu-ghee-scam-3334108/,micro-DNA testing is essential to establish the complete truth in the laddu ghee adulteration case
News,Ghee,analysis of ghee samples,isperformedat,NDDB-CALF,1,1,0.85,https://timesofindia.indiatimes.com/city/hyderabad/made-from-synthetic-material-cbi-chargesheet-rules-out-mixing-of-animal-fats-in-tirupati-laddu-ghee/articleshow/127813662.cms,lab report from the National Dairy Development Boardâs Centre for Analysis & Learning in Livestock & Food (NDDB-CALF)
News,Ghee,ghee sample analysis,isperformedat,NDDB CALF Lab,1,1,0.9,https://www.dnaindia.com/india/report-tirupati-laddu-row-fssai-issues-show-cause-notice-to-ghee-supplier-a-r-dairy-food-private-ltd-3109244,sent all the samples supplied to TTD for testing to NDDB CALF Lab at Anand
News,Ghee,starch,detectedby,hot water + iodine test,1,1,0.95,https://www.freepressjournal.in/bhopal/beware-before-buying-raksha-bandhan-sweets-over-400-places-making-adulterated-mawa-in-madhya-pradesh-check-how-to-test-real-vs-fake,"Hot water + iodine test: If the mawa turns blue, it has starch"
News,Ghee,hot water + iodine test,producesindicator,turns blue,1,1,0.95,https://www.freepressjournal.in/bhopal/beware-before-buying-raksha-bandhan-sweets-over-400-places-making-adulterated-mawa-in-madhya-pradesh-check-how-to-test-real-vs-fake,"If the mawa turns blue, it has starch"
News,Ghee,government laboratory analysis,isperformedon,food items,1,1,0.85,https://www.hindustantimes.com/cities/pune-news/fda-seizes-adulterated-food-items-worth-24-lakh-during-diwali-drive-101731090366158.html,all food items are sent to the government laboratory for analysis
News,Ghee,cream,outputof,illegal dairy unit manufacturing,1,1,0.85,https://economictimes.indiatimes.com/news/new-updates/whats-on-your-plate-hyderabad-over-3800-kg-of-fake-paneer-927-kg-khoa-249-kg-cream-seized-just-days-after-3000-kg-ghee-scam/articleshow/129674525.cms,unit was manufacturing fake dairy products
News,Ghee,rubbing on the hand,producesindicator,tactile sensation,1,1,0.75,https://scroll.in/magazine/1073814/why-indians-have-always-been-suspicious-that-their-ghee-is-adulterated?utm_source=rss&utm_medium=public,"Cooks have a few superficial tests, like rubbing on the hand"
News,Ghee,analysis,isperformedat,State Food Laboratory,1,1,0.85,https://www.tribuneindia.com/news/punjab/6-500-kg-of-spurious-sweets-milk-items-seized-in-10-days-560816,report of analysis received from the State Food Laboratory
News,Milk,FieldTest,requireskit,portable quality kits,1,1,0.85,https://thelogicalindian.com/beyond-contamination-what-andhras-adulterated-milk-tragedy-reveals-about-food-safety-oversight/,Officials used portable quality kits
News,Milk,laboratory tests,isperformedas,Analysis,1,1,0.85,https://thelogicalindian.com/beyond-contamination-what-andhras-adulterated-milk-tragedy-reveals-about-food-safety-oversight/,and laboratory tests to test hundreds of samples
News,Milk,FSL analysis,isperformedon,adulterated milk,1,1,0.9,https://www.thenewsminute.com/andhra-pradesh/death-toll-due-to-adulterated-milk-in-andhra-pradesh-rises-to-12,adulterated milk and curd supplied to the victims... were sent to the Forensic Science Laboratory (FSL)
News,Milk,FSL analysis,isperformedat,Forensic Science Laboratory,1,1,0.95,https://www.thenewsminute.com/andhra-pradesh/death-toll-due-to-adulterated-milk-in-andhra-pradesh-rises-to-12,sent to the Forensic Science Laboratory (FSL)
News,Milk,milk sample analysis,isperformedat,Hyderabad,1,1,0.85,https://www.thehansindia.com/andhra-pradesh/ap-crackdown-after-milk-contamination-claims-5-lives-1052137,sent 150 samples from various centres to recognised laboratories in Hyderabad
News,Milk,detailed analysis,isperformedat,"recognised laboratories in Hyderabad, Chennai, and Kakinada",1,1,0.85,https://www.thehansindia.com/andhra-pradesh/ap-crackdown-after-milk-contamination-claims-5-lives-1052137,"sent 150 samples from various centres to recognised laboratories in Hyderabad, Chennai, and Kakinada for detailed analysis"
News,Milk,detailed analysis,isperformedat,Kakinada,1,1,0.85,https://www.thehansindia.com/andhra-pradesh/ap-crackdown-after-milk-contamination-claims-5-lives-1052137,"sent 150 samples from various centres to recognised laboratories in Hyderabad, Chennai, and Kakinada for detailed analysis"
News,Milk,urea,detectedby,magic kits,1,1,0.85,https://www.thehansindia.com/andhra-pradesh/ap-crackdown-after-milk-contamination-claims-5-lives-1052137,"detect adulterants such as urea, starch and vegetable oil"
News,Milk,starch,detectedby,magic kits,1,1,0.85,https://www.thehansindia.com/andhra-pradesh/ap-crackdown-after-milk-contamination-claims-5-lives-1052137,"detect adulterants such as urea, starch and vegetable oil"
News,Milk,magic kits,requireskit,lactometers,1,1,0.85,https://www.thehansindia.com/andhra-pradesh/ap-crackdown-after-milk-contamination-claims-5-lives-1052137,through devices including lactometers
News,Milk,milk,inputto,milk powder manufacturing,1,1,0.9,https://www.thehindu.com/news/cities/Tiruchirapalli/aavins-milk-powder-plant-at-padalur-likely-to-be-ready-by-december/article69831276.ece,Surplus milk would be converted into milk powder
News,Milk,milk powder,outputof,milk powder manufacturing,1,1,0.9,https://www.thehindu.com/news/cities/Tiruchirapalli/aavins-milk-powder-plant-at-padalur-likely-to-be-ready-by-december/article69831276.ece,Surplus milk would be converted into milk powder
News,Milk,sorbitol,detectedby,rapid test for sorbitol,1,1,0.95,https://timesofindia.indiatimes.com/city/chandigarh/ndri-develops-test-for-milk-adulteration/articleshow/100811311.cms,developed a rapid test for the detection of presence of sorbitol
News,Milk,rapid test for sorbitol,producesindicator,colour change,1,1,0.95,https://timesofindia.indiatimes.com/city/chandigarh/ndri-develops-test-for-milk-adulteration/articleshow/100811311.cms,observing the colour change on mixing of milk sample
News,Milk,milk analysers,producesindicator,fat or Solid Not Fat (SNF) levels,1,1,0.9,https://timesofindia.indiatimes.com/city/chennai/amul-will-not-be-able-to-cut-into-our-market-in-tn/articleshow/102490245.cms,use milk analysers at societies to find out the fat or Solid Not Fat (SNF) levels
News,Milk,adulteration in milk,detectedby,milk analysers,1,1,0.9,https://timesofindia.indiatimes.com/city/chennai/amul-will-not-be-able-to-cut-into-our-market-in-tn/articleshow/102490245.cms,use milk analysers at societies to find out ... adulteration in milk
News,Milk,analysis of milk samples,isperformedat,lab in Visakhapatnam,1,1,0.85,https://www.deccanchronicle.com/southern-states/andhra-pradesh/4-die-after-consuming-adulterated-milk-in-rajahmundry-1939217,samples were sent to the lab in Visakhapatnam for analysis
News,Milk,blood tests,isperformedon,blood samples,1,1,0.9,https://www.thehansindia.com/andhra-pradesh/milk-contamination-leaves-four-dead-12-in-hospital-with-anuria-1051240,blood tests are being conducted
News,Milk,SensoryTest,producesindicator,bitter taste,1,1,0.85,https://www.thehansindia.com/andhra-pradesh/milk-contamination-leaves-four-dead-12-in-hospital-with-anuria-1051240,milk and curd tasted unusually bitter
News,Milk,milk adulteration case in East Godavari district,identifies,ethylene glycol,1,1,0.9,https://www.thehindu.com/news/national/andhra-pradesh/death-toll-in-andhra-milk-adulteration-case/article70772116.ece,milk contaminated with the toxic substance ethylene glycol
News,Milk,blood sample testing,isperformedon,blood samples,1,1,0.85,https://www.thehindu.com/news/national/andhra-pradesh/death-toll-in-andhra-milk-adulteration-case/article70772116.ece,blood samples collected and tested
News,Milk,toxicological analysis,isperformedon,water,1,1,0.9,https://www.thehindu.com/news/national/andhra-pradesh/death-toll-in-andhra-milk-adulteration-case/article70772116.ece,"collected additional samples of milk, cattle feed and water for toxicological analysis"
News,Milk,toxicological analysis,isperformedas,toxicological analysis,1,1,0.85,https://www.thehindu.com/news/national/andhra-pradesh/death-toll-in-andhra-milk-adulteration-case/article70772116.ece,toxicological analysis to determine any external contamination factors
News,Milk,laboratory analysis,isperformedon,milk samples,1,1,0.85,https://www.hindustantimes.com/cities/others/andhra-milk-adulteration-govt-announces-rs-10-lakh-ex-gratia-for-deceased-101771840048537.html,Food Safety officials sent milk and curd samples to laboratories
News,Milk,laboratory analysis,isperformedon,curd samples,1,1,0.85,https://www.hindustantimes.com/cities/others/andhra-milk-adulteration-govt-announces-rs-10-lakh-ex-gratia-for-deceased-101771840048537.html,Food Safety officials sent milk and curd samples to laboratories
News,Milk,testing,isperformedon,Samples collected during the raids,1,1,0.85,https://www.thehansindia.com/telangana/cops-crack-down-on-paneer-adulteration-1087770,Samples collected during the raids have been sent for testing
News,Milk,stool examination,producesindicator,"parasite eggs, larvae, or cysts",1,1,0.95,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/doctor-reveals-5-warning-signs-you-may-have-parasites-in-your-body/articleshow/125675180.cms,"stool examination, where a lab looks for parasite eggs, larvae, or cysts"
News,Milk,Milk Quality Study,identifies,adulteration,1,1,0.9,https://thelogicalindian.com/festive-sweets-and-hidden-risks-why-adulterated-food-returns-every-holi-diwali-in-indian-markets/,over 70 percent of samples tested contained some form of adulteration
News,Milk,rapid checks,requireskit,mobile food testing units,1,1,0.85,https://thelogicalindian.com/festive-sweets-and-hidden-risks-why-adulterated-food-returns-every-holi-diwali-in-indian-markets/,mobile food testing units that can conduct rapid checks
News,Milk,common adulterants,detectedby,simple testing methods,1,1,0.85,https://thelogicalindian.com/festive-sweets-and-hidden-risks-why-adulterated-food-returns-every-holi-diwali-in-indian-markets/,simple testing methods for common adulterants
News,Milk,analysis at Forensic Science Laboratory,isperformedon,milk sample from Addala Ganeswararao,1,1,0.9,https://www.thehindubusinessline.com/news/national/andhra-pradesh-milk-contamination-tragedy-14-dead-after-consuming-toxic-milk/article70738522.ece,collected samples were sent to the Forensic Science Laboratory
News,Milk,laboratory testing,isperformedon,142 food samples,1,1,0.9,https://timesofindia.indiatimes.com/city/chandigarh/142-sweet-samples-seized-in-mohali/articleshow/124537581.cms,samples were sent for laboratory testing
News,Milk,"microbial, physio-chemical and toxic adulterant analysis",isperformedon,milk sample from Varalakshmi Milk Dairy,1,1,0.9,https://www.deccanchronicle.com/southern-states/andhra-pradesh/ap-milk-contamination-death-toll-rises-to-13-1943271,"collected samples of milk... sent to laboratories... for microbial, physio-chemical and toxic adulterant analysis"
News,Milk,detailed toxicological examination,isperformedon,blood sample of affected persons,1,1,0.9,https://www.deccanchronicle.com/southern-states/andhra-pradesh/ap-milk-contamination-death-toll-rises-to-13-1943271,Blood and urine samples of affected persons have also been forwarded for detailed toxicological examination
News,Milk,analysis at Veterinary Biological Research Institute,isperformedon,milk sample,1,1,0.9,https://www.deccanchronicle.com/southern-states/andhra-pradesh/ap-milk-contamination-death-toll-rises-to-13-1943271,sent them to the Veterinary Biological Research Institute in Vijayawada for analysis
News,Milk,analysis at Veterinary Biological Research Institute,isperformedon,cattle feed sample,1,1,0.85,https://www.deccanchronicle.com/southern-states/andhra-pradesh/ap-milk-contamination-death-toll-rises-to-13-1943271,sent them to the Veterinary Biological Research Institute in Vijayawada for analysis
News,Milk,analysis at Veterinary Biological Research Institute,isperformedon,water sample,1,1,0.85,https://www.deccanchronicle.com/southern-states/andhra-pradesh/ap-milk-contamination-death-toll-rises-to-13-1943271,sent them to the Veterinary Biological Research Institute in Vijayawada for analysis
News,Milk,analysis at Regional Forensic Laboratory,isperformedon,post-mortem sample,1,1,0.85,https://www.deccanchronicle.com/southern-states/andhra-pradesh/ap-milk-contamination-death-toll-rises-to-13-1943271,post-mortem samples were sent to the Regional Forensic Laboratory
News,Milk,honey adulteration finding,identifies,artificial sugar syrups,1,1,0.9,https://timesofindia.indiatimes.com/city/nagpur/experts-sound-note-of-caution-as-fda-finds-52-of-86-honey-samples-adulterated/articleshow/85336798.cms,"test, which revealed artificial sugar syrups"
News,Milk,Laboratory testing for milk quality,isperformedon,milk samples,1,1,0.85,https://www.thehansindia.com/andhra-pradesh/milk-safety-under-scanner-in-tirupati-after-mps-warning-1051944,milk samples should be collected and tested in laboratories
