snippet_id,source_id,source_file,source_type,chunk_index,subject,subject_type,subject_id,predicate,object,object_type,object_id,confidence,evidence_span
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,ev_silver_content_0001,fflo:PermissibleLimit,,fflo:forProperty,Silver content,ssn:Property,,0.95,have silver content of minimum 999/1000 fineness
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,ev_silver_content_0001,fflo:PermissibleLimit,,fflo:hasValue,999/1000,fso:Measurement,,0.95,minimum 999/1000 fineness
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,ev_silver_content_0001,fflo:PermissibleLimit,,fflo:inFood,Silver Leaf (Chandi-ka-warq),fkg:Food,,0.95,Silver Leaf (Chandi-ka-warq)... have silver content
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Silver Leaf (Chandi-ka-warq),fkg:Food,,fflo:compliesWith,"Food Safety and Standards (Packaging and Labelling), Regulations",fflo:RegulatoryDocument,,0.95,"and the Food Safety and Standards (Packaging and Labelling), Regulations"
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fflo:FoodCategory,,fflo:hasDefinition,the food generally taken as such or in conjunction with Pan,xsd:string,,0.95,Pan Masala means the food generally taken as such or in conjunction with Pan
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,Betelnut,fkg:Ingredient,,0.7,it may contain;— Betelnut
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,lime,fkg:Ingredient,,0.7,it may contain;— ... lime
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,coconut,fkg:Ingredient,,0.7,it may contain;— ... coconut
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,catechu,fkg:Ingredient,,0.7,it may contain;— ... catechu
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,saffron,fkg:Ingredient,,0.7,it may contain;— ... saffron
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,cardamom,fkg:Ingredient,,0.7,it may contain;— ... cardamom
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,dry fruits,fkg:Ingredient,,0.7,it may contain;— ... dry fruits
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,mulethi,fkg:Ingredient,,0.7,it may contain;— ... mulethi
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,sabnermusa,fkg:Ingredient,,0.7,it may contain;— ... sabnermusa
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,aromatic herbs and spices,fkg:Ingredient,,0.7,it may contain;— ... other aromatic herbs and spices
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,sugar,fkg:Ingredient,,0.7,it may contain;— ... sugar
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,glycerine,fkg:Ingredient,,0.7,it may contain;— ... glycerine
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,glucose,fkg:Ingredient,,0.7,it may contain;— ... glucose
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,permitted natural colours,fkg:Ingredient,,0.7,it may contain;— ... permitted natural colours
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,menthol,fkg:Ingredient,,0.7,it may contain;— ... menthol
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,non prohibited flavours,fkg:Ingredient,,0.7,it may contain;— ... non prohibited flavours
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,Pan Masala,fkg:Food,,fkg:hasIngredient,added coaltar colouring matter,fkg:Ingredient,,0.95,free from added coaltar colouring matter
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,ev_pan_ash_0001,fflo:PermissibleLimit,,fflo:hasValue,8.0 per cent,fso:Measurement,,0.95,Not more than 8.0 per cent by weight
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,ev_pan_ash_0001,fflo:PermissibleLimit,,fflo:inFood,Pan Masala,fkg:Food,,0.95,Pan Masala... Total ash
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,ev_pan_ash_hcl_0001,fflo:PermissibleLimit,,fflo:forProperty,Ash insoluble in dilute HCl,ssn:Property,,0.95,Ash insoluble in dilute HCl Not more than 0.5 per cent
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,ev_pan_ash_hcl_0001,fflo:PermissibleLimit,,fflo:hasValue,0.5 per cent,fso:Measurement,,0.95,Not more than 0.5 per cent by weight
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,ev_pan_ash_hcl_0001,fflo:PermissibleLimit,,fflo:inFood,Pan Masala,fkg:Food,,0.95,Pan Masala... Ash insoluble in dilute HCl
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,CAROB POWDER,fflo:FoodCategory,,fflo:hasDefinition,the powder obtained from the roasted pods of carob (fibbled carob) of Ceratonia Siliqua (L) Taub. (fam. Leguminosae),xsd:string,,0.95,CAROB POWDER means the powder obtained from the roasted pods of carob
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,CAROB POWDER,fkg:Food,,fflo:hasScientificName,Ceratonia Siliqua (L) Taub.,xsd:string,,0.95,carob (fibbled carob) of Ceratonia Siliqua (L) Taub.
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,CAROB POWDER,fkg:Food,,fkg:hasIngredient,husk,fkg:Ingredient,,0.95,shall be free from husk
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,CAROB POWDER,fkg:Food,,fkg:hasIngredient,artificial colouring,fkg:Ingredient,,0.95,free from any artificial colouring
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,ev_carob_ash_0001,fflo:PermissibleLimit,,fflo:forProperty,Total ash,ssn:Property,,0.95,Total ash Not more than 1.2 per cent by weight
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,ev_carob_ash_0001,fflo:PermissibleLimit,,fflo:hasValue,1.2 per cent,fso:Measurement,,0.95,Not more than 1.2 per cent by weight
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,ev_carob_ash_0001,fflo:PermissibleLimit,,fflo:inFood,CAROB POWDER,fkg:Food,,0.95,CAROB POWDER... Total ash
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,ev_carob_acid_0001,fflo:PermissibleLimit,,fflo:forProperty,Acid insoluble matter,ssn:Property,,0.95,Acid insoluble matter Not more than 5 per cent
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,ev_carob_tannin_0001,fflo:PermissibleLimit,,fflo:forProperty,Tannin content,ssn:Property,,0.95,Tannin content Not less than 0.1 per cent and not more than
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,ev_carob_tannin_0001,fflo:PermissibleLimit,,fflo:hasValue,0.1 per cent,fso:Measurement,,0.95,Not less than 0.1 per cent
src_pdf_001_chunk_0003,src_pdf_001,markdown/12_chapter_2_11_other_food_product_and_ingredients.md,pdf,3,ev_carob_tannin_0001,fflo:PermissibleLimit,,fflo:inFood,CAROB POWDER,fkg:Food,,0.95,CAROB POWDER... Tannin content
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Fermented vegetable and seaweed products,fflo:FoodCategory,,fflo:hasSubcategory,mushrooms and fungi,fflo:FoodCategory,,0.95,Fermented vegetable (including mushrooms and fungi
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Fermented vegetable and seaweed products,fflo:FoodCategory,,fflo:hasSubcategory,roots and tubers,fflo:FoodCategory,,0.95,"including mushrooms and fungi, roots and tubers"
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Fermented vegetable and seaweed products,fflo:FoodCategory,,fflo:hasSubcategory,pulses and legumes,fflo:FoodCategory,,0.95,"roots and tubers, pulses and legumes"
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Fermented vegetable and seaweed products,fflo:FoodCategory,,fflo:hasSubcategory,aloe vera,fflo:FoodCategory,,0.95,"pulses and legumes, and aloe vera"
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Cocoa products and chocolate products,fflo:FoodCategory,,fflo:hasSubcategory,Cocoa mixes (powders) and cocoa mass/cake,fflo:FoodCategory,,0.95,5.1.1 Cocoa mixes (powders) and cocoa mass/cake
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Cocoa products and chocolate products,fflo:FoodCategory,,fflo:hasSubcategory,Cocoa mixes (syrups),fflo:FoodCategory,,0.95,5.1.2 Cocoa mixes (syrups)
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Cocoa products and chocolate products,fflo:FoodCategory,,fflo:hasSubcategory,Cocoa and chocolate products,fflo:FoodCategory,,0.95,5.1.3 Cocoa and chocolate products
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Cocoa products and chocolate products,fflo:FoodCategory,,fflo:hasSubcategory,"Imitation chocolate, chocolate substitute products",fflo:FoodCategory,,0.95,"5.1.4 Imitation chocolate, chocolate substitute products"
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Confectionery,fflo:FoodCategory,,fflo:hasSubcategory,Nougats and marzipans,fflo:FoodCategory,,0.95,5.2.3 Nougats and marzipans
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Cereals and cereal products,fflo:FoodCategory,,fflo:hasSubcategory,"Whole, broken, or flaked grain, including rice",fflo:FoodCategory,,0.95,"6.1 Whole, broken, or flaked grain, including rice"
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Cereals and cereal products,fflo:FoodCategory,,fflo:hasSubcategory,Flours and starches (including soybean powder),fflo:FoodCategory,,0.95,6.2 Flours and starches (including soybean powder)
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Cereals and cereal products,fflo:FoodCategory,,fflo:hasSubcategory,"Breakfast cereals, including rolled oats",fflo:FoodCategory,,0.95,"6.3 Breakfast cereals, including rolled oats"
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Cereals and cereal products,fflo:FoodCategory,,fflo:hasSubcategory,Pastas and noodles and like products,fflo:FoodCategory,,0.95,6.4 Pastas and noodles and like products
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Pastas and noodles and like products,fflo:FoodCategory,,fflo:hasSubcategory,Fresh pastas and noodles and like products,fflo:FoodCategory,,0.95,6.4.1 Fresh pastas and noodles and like products
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Pastas and noodles and like products,fflo:FoodCategory,,fflo:hasSubcategory,Dried pastas and noodles and like products,fflo:FoodCategory,,0.95,6.4.2 Dried pastas and noodles and like products
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Pastas and noodles and like products,fflo:FoodCategory,,fflo:hasSubcategory,Pre-cooked pastas and noodles and like products,fflo:FoodCategory,,0.95,6.4.3 Pre-cooked pastas and noodles and like products
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Cereals and cereal products,fflo:FoodCategory,,fflo:hasSubcategory,Cereal and starch based desserts,fflo:FoodCategory,,0.95,6.5 Cereal and starch based desserts
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Cereals and cereal products,fflo:FoodCategory,,fflo:hasSubcategory,Pre-cooked or processed cereal/grain/legume products,fflo:FoodCategory,,0.95,6.7 Pre-cooked or processed cereal/grain/legume products
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Cereals and cereal products,fflo:FoodCategory,,fflo:hasSubcategory,Soybean products,fflo:FoodCategory,,0.95,6.8 Soybean products
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Soybean products,fflo:FoodCategory,,fflo:hasSubcategory,Soybean-based beverages,fflo:FoodCategory,,0.95,6.8.1 Soybean-based beverages
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Soybean products,fflo:FoodCategory,,fflo:hasSubcategory,Soybean-based beverage film,fflo:FoodCategory,,0.95,6.8.2 Soybean-based beverage film
src_pdf_005_chunk_0005,src_pdf_005,markdown/appendix_a_4.md,pdf,5,Soybean products,fflo:FoodCategory,,fflo:hasSubcategory,Soybean curd (tofu),fflo:FoodCategory,,0.95,6.8.3 Soybean curd (tofu)
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,1.2 Fermented and renneted milk products (plain),fflo:FoodCategory,,fflo:hasSubcategory,"1.2.1.1 Fermented milks (plain), not heat-treated after",fflo:FoodCategory,,0.95,"1.2 Fermented and renneted milk products (plain)... 1.2.1.1 Fermented milks (plain), not heat-treated after"
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,1.2 Fermented and renneted milk products (plain),fflo:FoodCategory,,fflo:hasSubcategory,"1.2.1.2 Fermented milks (plain), heat-treated after fermentation",fflo:FoodCategory,,0.95,"1.2 Fermented and renneted milk products (plain)... 1.2.1.2 Fermented milks (plain), heat-treated after fermentation"
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,1.4 Cream (plain) and the like,fflo:FoodCategory,,fflo:hasSubcategory,"1.4.2 Sterilized and UHT creams, whipping and whipped creams, and reduced",fflo:FoodCategory,,0.95,"1.4 Cream (plain) and the like 1.4.2 Sterilized and UHT creams, whipping and whipped creams, and reduced"
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,1.5 Milk powder and cream powder and powder analogues (plain),fflo:FoodCategory,,fflo:hasSubcategory,1.5.1.1 Dairy based dairy whitener,fflo:FoodCategory,,0.95,1.5 Milk powder and cream powder and powder analogues (plain) 52[1.5.1.1 Dairy based dairy whitener]
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,1.5 Milk powder and cream powder and powder analogues (plain),fflo:FoodCategory,,fflo:hasSubcategory,1.5.2 Milk and cream powder analogues,fflo:FoodCategory,,0.95,1.5 Milk powder and cream powder and powder analogues (plain)... 1.5.2 Milk and cream powder analogues
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,1.6 Cheese and analogues,fflo:FoodCategory,,fflo:hasSubcategory,1.6.1 Unripened cheese,fflo:FoodCategory,,0.95,1.6 Cheese and analogues 1.6.1 Unripened cheese
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,1.6 Cheese and analogues,fflo:FoodCategory,,fflo:hasSubcategory,1.6.2 Ripened cheese,fflo:FoodCategory,,0.95,1.6 Cheese and analogues 1.6.2 Ripened cheese
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,1.6.2 Ripened cheese,fflo:FoodCategory,,fflo:hasSubcategory,"1.6.2.1 Ripened cheese, includes rind",fflo:FoodCategory,,0.95,"1.6.2 Ripened cheese 1.6.2.1 Ripened cheese, includes rind"
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,1.6.2 Ripened cheese,fflo:FoodCategory,,fflo:hasSubcategory,1.6.2.2 Rind of ripened cheese,fflo:FoodCategory,,0.95,1.6.2 Ripened cheese 1.6.2.2 Rind of ripened cheese
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,1.6 Cheese and analogues,fflo:FoodCategory,,fflo:hasSubcategory,1.6.4.1 Plain processed cheese,fflo:FoodCategory,,0.95,1.6 Cheese and analogues... 1.6.4.1 Plain processed cheese
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,1.6 Cheese and analogues,fflo:FoodCategory,,fflo:hasSubcategory,"1.6.4.2 Flavoured processed cheese, including containing fruit, vegetables, meat etc.",fflo:FoodCategory,,0.95,"1.6 Cheese and analogues... 1.6.4.2 Flavoured processed cheese, including containing fruit, vegetables, meat etc."
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,1.6 Cheese and analogues,fflo:FoodCategory,,fflo:hasSubcategory,1.7 Dairy-based desserts,fflo:FoodCategory,,0.95,1.6 Cheese and analogues... 1.7 Dairy-based desserts
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,1.6 Cheese and analogues,fflo:FoodCategory,,fflo:hasSubcategory,"1.8 Whey and whey products, excluding whey cheeses",fflo:FoodCategory,,0.95,"1.6 Cheese and analogues... 1.8 Whey and whey products, excluding whey cheeses"
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,2.1 Fats and oils essentially free from water,fflo:FoodCategory,,fflo:hasSubcategory,"2.1.1 Butter oil, anhydrous milk fat, ghee",fflo:FoodCategory,,0.95,"2.1 Fats and oils essentially free from water 2.1.1 Butter oil, anhydrous milk fat, ghee"
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,2.1 Fats and oils essentially free from water,fflo:FoodCategory,,fflo:hasSubcategory,2.1.2 Vegetable oils and fats,fflo:FoodCategory,,0.95,2.1 Fats and oils essentially free from water 2.1.2 Vegetable oils and fats
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,2.1 Fats and oils essentially free from water,fflo:FoodCategory,,fflo:hasSubcategory,"2.1.3 Lard, tallow, fish oil, and other animal fats",fflo:FoodCategory,,0.95,"2.1 Fats and oils essentially free from water 2.1.3 Lard, tallow, fish oil, and other animal fats"
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,2.2 Fat emulsions mainly of type water-in-oil,fflo:FoodCategory,,fflo:hasSubcategory,"2.2.2 Fat spreads, dairy fat spreads and blended spreads",fflo:FoodCategory,,0.95,"2.2 Fat emulsions mainly of type water-in-oil 2.2.2 Fat spreads, dairy fat spreads and blended spreads"
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,2.4 Fat-based desserts excluding dairy-based dessert products of food category 1.7,fflo:FoodCategory,,fflo:hasSubcategory,"2.4.1 Coco based spreads, including fillings",fflo:FoodCategory,,0.95,"2.4 Fat-based desserts excluding dairy-based dessert products of food category 1.7 2.4.1 Coco based spreads, including fillings"
src_pdf_005_chunk_0002,src_pdf_005,markdown/appendix_a_4.md,pdf,2,"3.0 Edible ices, including sherbet and sorbet",fflo:FoodCategory,,fflo:hasSubcategory,"4.0 Fruits and vegetables (including mushrooms and fungi, roots and tubers, pulses and legumes, and aloe vera), seaweeds, and nuts and seeds",fflo:FoodCategory,,0.95,"3.0 Edible ices, including sherbet and sorbet 4.0 Fruits and vegetables..."
